Background Message,zotero,doi,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/T52SFNLZ,10.1017/cbo9781107415324.004,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/T52SFNLZ,10.1017/cbo9781107415324.004,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/T52SFNLZ,10.1017/cbo9781107415324.004,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/RNDN4MT9,10.1017/s0030605304000055,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/RNDN4MT9,10.1017/s0030605304000055,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/RNDN4MT9,10.1017/s0030605304000055,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/WGBZIV9Z,10.1017/s0030605305000608,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/WGBZIV9Z,10.1017/s0030605305000608,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/WGBZIV9Z,10.1017/s0030605305000608,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/2PZVEBQ3,10.1017/s0030605307000218,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/2PZVEBQ3,10.1017/s0030605307000218,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/2PZVEBQ3,10.1017/s0030605307000218,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/LD23XL39,10.1017/s0376892908004451,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/LD23XL39,10.1017/s0376892908004451,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/LD23XL39,10.1017/s0376892908004451,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/F2T52QFQ,10.1017/s0376892916000552,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/F2T52QFQ,10.1017/s0376892916000552,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/F2T52QFQ,10.1017/s0376892916000552,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IPJYQ6IS,10.1038/4471052a,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IPJYQ6IS,10.1038/4471052a,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IPJYQ6IS,10.1038/4471052a,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/VZGELB2Z,10.1038/483036e,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/VZGELB2Z,10.1038/483036e,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/VZGELB2Z,10.1038/483036e,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/35XAKUHM,10.1038/536260a,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/35XAKUHM,10.1038/536260a,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/35XAKUHM,10.1038/536260a,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/5XDMWW9E,10.1038/ncomms12306,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/5XDMWW9E,10.1038/ncomms12306,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/5XDMWW9E,10.1038/ncomms12306,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/5XDMWW9E,10.1038/ncomms12306,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/QTF7FIDX,10.1038/ncomms12747,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/QTF7FIDX,10.1038/ncomms12747,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/QTF7FIDX,10.1038/ncomms12747,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/PW26YVB5,10.1038/s41893-018-0100-6,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/K4XF7C5A,10.1071/wr10029,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/K4XF7C5A,10.1071/wr10029,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/K4XF7C5A,10.1071/wr10029,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/F5Z6XJ2Q,10.1073/pnas.0508036102,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/F5Z6XJ2Q,10.1073/pnas.0508036102,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/F5Z6XJ2Q,10.1073/pnas.0508036102,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/LHKZXG4X,10.1073/pnas.0905455107,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3CYFTR7I,10.1073/pnas.1411902112,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3CYFTR7I,10.1073/pnas.1411902112,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3CYFTR7I,10.1073/pnas.1411902112,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/YUBADTJS,10.1073/pnas.1500862112,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/YUBADTJS,10.1073/pnas.1500862112,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/YUBADTJS,10.1073/pnas.1500862112,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/UMC65PXI,10.1080/02255189.2010.9669259,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/DCUR3RZT,10.1080/08941920.2012.677941,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/DCUR3RZT,10.1080/08941920.2012.677941,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/DCUR3RZT,10.1080/08941920.2012.677941,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/AIDNHT85,10.1080/08941920309177,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/AIDNHT85,10.1080/08941920309177,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/AIDNHT85,10.1080/08941920309177,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/FBT668TM,10.1080/08941929709381050,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/FBT668TM,10.1080/08941929709381050,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/FBT668TM,10.1080/08941929709381050,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3HN34AQQ,10.1080/09640568.2013.875463,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/UW8DPQ3U,10.1080/13880290209354012,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/UW8DPQ3U,10.1080/13880290209354012,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/UW8DPQ3U,10.1080/13880290209354012,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/YS2K8CHR,10.1080/14728028.2013.798947,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/YS2K8CHR,10.1080/14728028.2013.798947,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/YS2K8CHR,10.1080/14728028.2013.798947,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/K66K2I97,10.1093/biosci/biu034,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/K66K2I97,10.1093/biosci/biu034,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/K66K2I97,10.1093/biosci/biu034,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/NF5324DE,10.1093/biosci/biu064,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/NF5324DE,10.1093/biosci/biu064,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/NF5324DE,10.1093/biosci/biu064,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/L2QCSNXT,10.1093/oxfordhb/9780199935383.013.161,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/L2QCSNXT,10.1093/oxfordhb/9780199935383.013.161,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/L2QCSNXT,10.1093/oxfordhb/9780199935383.013.161,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/34XQYX39,10.1098/rsbl.2011.0155,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/34XQYX39,10.1098/rsbl.2011.0155,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/34XQYX39,10.1098/rsbl.2011.0155,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/A5U4BZ7K,10.1098/rstb.2010.0127,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/G67W7PGX,10.1098/rstb.2011.0120,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/G67W7PGX,10.1098/rstb.2011.0120,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/G67W7PGX,10.1098/rstb.2011.0120,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/KNH56MTE,10.1098/rstb.2013.0193,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/KNH56MTE,10.1098/rstb.2013.0193,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/KNH56MTE,10.1098/rstb.2013.0193,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IIWRSDDI,10.1098/rstb.2014.0271,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IIWRSDDI,10.1098/rstb.2014.0271,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IIWRSDDI,10.1098/rstb.2014.0271,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/Q5F82K4S,10.1098/rstb.2014.0273,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/JIC5SXZM,10.1098/rstb.2014.0281,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/X5A75T6W,10.1109/tvt.2016.2521703,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/X5A75T6W,10.1109/tvt.2016.2521703,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/X5A75T6W,10.1109/tvt.2016.2521703,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/CG3A6NJ9,10.1111/1365-2664.12227,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/CG3A6NJ9,10.1111/1365-2664.12227,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/CG3A6NJ9,10.1111/1365-2664.12227,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/4D9I4CF4,10.1111/1477-8947.12027,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/4D9I4CF4,10.1111/1477-8947.12027,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/4D9I4CF4,10.1111/1477-8947.12027,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/7Q9PDSLD,10.1111/1749-4877.12005,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/7Q9PDSLD,10.1111/1749-4877.12005,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/7Q9PDSLD,10.1111/1749-4877.12005,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/NADUX6TU,10.1111/acv.12030,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/NADUX6TU,10.1111/acv.12030,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/NADUX6TU,10.1111/acv.12030,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/EXM7IQU5,10.1111/acv.12070,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/EXM7IQU5,10.1111/acv.12070,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/EXM7IQU5,10.1111/acv.12070,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/EZP4E8X6,10.1111/acv.12212,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/EZP4E8X6,10.1111/acv.12212,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/EZP4E8X6,10.1111/acv.12212,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/GPS7UPJF,10.1111/cobi.12796,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/GPS7UPJF,10.1111/cobi.12796,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/GPS7UPJF,10.1111/cobi.12796,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/CNP2PNNN,10.1111/cobi.12843,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/SR3R698D,10.1111/cobi.12948,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/SR3R698D,10.1111/cobi.12948,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/SR3R698D,10.1111/cobi.12948,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/X4CHU8PT,10.1111/cobi.13056,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/X4CHU8PT,10.1111/cobi.13056,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/X4CHU8PT,10.1111/cobi.13056,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/5RFRKLXF,10.1111/conl.12049,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/5RFRKLXF,10.1111/conl.12049,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/5RFRKLXF,10.1111/conl.12049,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IGJ7LF5P,10.1111/conl.12171,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IGJ7LF5P,10.1111/conl.12171,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IGJ7LF5P,10.1111/conl.12171,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/ZPCJYHAZ,10.1111/conl.12196,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/ZPCJYHAZ,10.1111/conl.12196,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/ZPCJYHAZ,10.1111/conl.12196,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/T26LSC6B,10.1111/conl.12220,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IH8RHX4B,10.1111/conl.12294,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IH8RHX4B,10.1111/conl.12294,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IH8RHX4B,10.1111/conl.12294,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IXG8ZT32,10.1111/conl.12398,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IXG8ZT32,10.1111/conl.12398,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/IXG8ZT32,10.1111/conl.12398,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/PAIN7Y8Z,10.1111/gcb.13134,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/7N8XQIQU,10.1111/j.1461-0248.2007.01018.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/7N8XQIQU,10.1111/j.1461-0248.2007.01018.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/7N8XQIQU,10.1111/j.1461-0248.2007.01018.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/5UP53T2G,10.1111/j.1469-7998.2008.00529.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/5UP53T2G,10.1111/j.1469-7998.2008.00529.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/5UP53T2G,10.1111/j.1469-7998.2008.00529.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/N7F4B796,10.1111/j.1523-1739.1998.97229.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/N7F4B796,10.1111/j.1523-1739.1998.97229.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/N7F4B796,10.1111/j.1523-1739.1998.97229.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/PD9JYRHP,10.1111/j.1523-1739.2003.00060.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/PD9JYRHP,10.1111/j.1523-1739.2003.00060.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/PD9JYRHP,10.1111/j.1523-1739.2003.00060.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/HGCRJE5D,10.1111/j.1523-1739.2005.00196.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/HGCRJE5D,10.1111/j.1523-1739.2005.00196.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/HGCRJE5D,10.1111/j.1523-1739.2005.00196.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/W6YP4VD2,10.1111/j.1523-1739.2007.00704.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/W6YP4VD2,10.1111/j.1523-1739.2007.00704.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/W6YP4VD2,10.1111/j.1523-1739.2007.00704.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/FBFV7V67,10.1111/j.1523-1739.2008.00898.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/FBFV7V67,10.1111/j.1523-1739.2008.00898.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/FBFV7V67,10.1111/j.1523-1739.2008.00898.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/TA2FEXCX,10.1111/j.1523-1739.2008.01050.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/TA2FEXCX,10.1111/j.1523-1739.2008.01050.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/TA2FEXCX,10.1111/j.1523-1739.2008.01050.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/Z2EWBTEI,10.1111/j.1523-1739.2009.01277.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/Z2EWBTEI,10.1111/j.1523-1739.2009.01277.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/Z2EWBTEI,10.1111/j.1523-1739.2009.01277.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/K9ECIDMH,10.1111/j.1523-1739.2009.01334.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/K9ECIDMH,10.1111/j.1523-1739.2009.01334.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/K9ECIDMH,10.1111/j.1523-1739.2009.01334.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/9477KDM2,10.1111/j.1523-1739.2010.01446.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/9477KDM2,10.1111/j.1523-1739.2010.01446.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/9477KDM2,10.1111/j.1523-1739.2010.01446.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/2FHR9PE6,10.1111/j.1523-1739.2010.01585.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/2FHR9PE6,10.1111/j.1523-1739.2010.01585.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/2FHR9PE6,10.1111/j.1523-1739.2010.01585.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/JYSL56II,10.1111/j.1523-1739.2011.01674.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/JYSL56II,10.1111/j.1523-1739.2011.01674.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/JYSL56II,10.1111/j.1523-1739.2011.01674.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3YL4F2VY,10.1111/j.1523-1739.2012.01930.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3YL4F2VY,10.1111/j.1523-1739.2012.01930.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3YL4F2VY,10.1111/j.1523-1739.2012.01930.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3T5AKHUA,10.1111/j.1526-4629.2003.tb00061.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3T5AKHUA,10.1111/j.1526-4629.2003.tb00061.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3T5AKHUA,10.1111/j.1526-4629.2003.tb00061.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/ZX8WSN28,10.1111/j.1749-6632.2011.06004.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/ZX8WSN28,10.1111/j.1749-6632.2011.06004.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/ZX8WSN28,10.1111/j.1749-6632.2011.06004.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3VQWPN9B,10.1111/j.1755-263x.2008.00040.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3VQWPN9B,10.1111/j.1755-263x.2008.00040.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/3VQWPN9B,10.1111/j.1755-263x.2008.00040.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/BCV6AMNT,10.1111/j.1755-263x.2010.00162.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/BCV6AMNT,10.1111/j.1755-263x.2010.00162.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/BCV6AMNT,10.1111/j.1755-263x.2010.00162.x,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/366BIUSU,10.1111/rec.12011,
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/BDPERWSD,10.1126/sciadv.1501639,"Valiela, I., Bowen, J.L. & York, J.K. (2001). Mangrove Forests: One of the World's Threatened Major Tropical Environments. BioScience, 51, 807-815."
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/2PBJU2AT,10.1126/sciadv.1701345,"Valiela, I., Bowen, J.L. & York, J.K. (2001). Mangrove Forests: One of the World's Threatened Major Tropical Environments. BioScience, 51, 807-815."
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/VFSJ7UHV,10.1126/science.1200303,"Valiela, I., Bowen, J.L. & York, J.K. (2001). Mangrove Forests: One of the World's Threatened Major Tropical Environments. BioScience, 51, 807-815."
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/VFSJ7UHV,10.1126/science.1200303,"Valiela, I., Bowen, J.L. & York, J.K. (2001). Mangrove Forests: One of the World's Threatened Major Tropical Environments. BioScience, 51, 807-815."
http://ontology.ipbes.net/report/bgm/global19-D6,https://www.zotero.org/groups/2333077/items/VFSJ7UHV,10.1126/science.1200303,"Amede, T., Kassa, H., Zeleke, G., Shiferaw, A., Kismu, S., & Teshome, M. (2007). Working with communities and building local institutions for sustainable land management in the Ethiopian highlands. Mountain Research and Development, 27(1), 15–19."
